url,status,title,description,word_count,local_path
https://afo.birdlife.org.au/afo/index.php/afo/article/view/444,200,An Irruption of Pictorella Mannikins  | LEY | Australian Field Ornithology, An Irruption of Pictorella Mannikins ,71,raw/afo/index.php/afo/article/view/444.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/444/429,200,An Irruption of Pictorella Mannikins  | LEY | Australian Field Ornithology, An Irruption of Pictorella Mannikins ,90,raw/afo/index.php/afo/article/view/444/429.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/445,200,Powerful Owl  Ninox strenua  Diet from Two Sites in the Australian Capital Territory  | OLSEN | Australian Field Ornithology, Powerful Owl  Ninox strenua  Diet from Two Sites in the Australian Capital Territory ,298,raw/afo/index.php/afo/article/view/445.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/445/430,200,Powerful Owl  Ninox strenua  Diet from Two Sites in the Australian Capital Territory  | OLSEN | Australian Field Ornithology, Powerful Owl  Ninox strenua  Diet from Two Sites in the Australian Capital Territory ,90,raw/afo/index.php/afo/article/view/445/430.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/446,200,Observations on the Raptor Community of the Pilbara Region&nbsp;of Western Australia  | SUTTON | Australian Field Ornithology, Observations on the Raptor Community of the Pilbara Region&nbsp;of Western Australia ,102,raw/afo/index.php/afo/article/view/446.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/446/431,200,Observations on the Raptor Community of the Pilbara Region&nbsp;of Western Australia  | SUTTON | Australian Field Ornithology, Observations on the Raptor Community of the Pilbara Region&nbsp;of Western Australia ,90,raw/afo/index.php/afo/article/view/446/431.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/447,200,Black Falcon Taken by Peregrine Falcon  | OLSEN | Australian Field Ornithology, Black Falcon Taken by Peregrine Falcon ,91,raw/afo/index.php/afo/article/view/447.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/447/432,200,Black Falcon Taken by Peregrine Falcon  | OLSEN | Australian Field Ornithology, Black Falcon Taken by Peregrine Falcon ,90,raw/afo/index.php/afo/article/view/447/432.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/448,200,"Notices&mdash;Thank you, Peter Higgins;&nbsp;New Editors  | DEBUS | Australian Field Ornithology"," Notices&mdash;Thank you, Peter Higgins;&nbsp;New Editors ",23,raw/afo/index.php/afo/article/view/448.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/448/433,200,"Notices&mdash;Thank you, Peter Higgins;&nbsp;New Editors  | DEBUS | Australian Field Ornithology"," Notices&mdash;Thank you, Peter Higgins;&nbsp;New Editors ",90,raw/afo/index.php/afo/article/view/448/433.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/449,200,Review&mdash;Capturing the Essence: Techniques for Bird Artists by William T. Cooper  | LEY | Australian Field Ornithology, Review&mdash;Capturing the Essence: Techniques for Bird Artists by William T. Cooper ,28,raw/afo/index.php/afo/article/view/449.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/449/434,200,Review&mdash;Capturing the Essence: Techniques for Bird Artists by William T. Cooper  | LEY | Australian Field Ornithology, Review&mdash;Capturing the Essence: Techniques for Bird Artists by William T. Cooper ,90,raw/afo/index.php/afo/article/view/449/434.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/450,200,"Review&mdash;The Complete Guide to Finding the Birds of Australia, 2nd edn, by Richard Thomas,&nbsp;Sarah Thomas, David Andrew and Alan McBride  | DEBUS | Australian Field Ornithology"," Review&mdash;The Complete Guide to Finding the Birds of Australia, 2nd edn, by Richard Thomas,&nbsp;Sarah Thomas, David Andrew and Alan McBride ",38,raw/afo/index.php/afo/article/view/450.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/450/435,200,"Review&mdash;The Complete Guide to Finding the Birds of Australia, 2nd edn, by Richard Thomas,&nbsp;Sarah Thomas, David Andrew and Alan McBride  | DEBUS | Australian Field Ornithology"," Review&mdash;The Complete Guide to Finding the Birds of Australia, 2nd edn, by Richard Thomas,&nbsp;Sarah Thomas, David Andrew and Alan McBride ",90,raw/afo/index.php/afo/article/view/450/435.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/451,200,"Editorial: Vale BOCA, Enter BirdLife Australia  | DEBUS | Australian Field Ornithology"," Editorial: Vale BOCA, Enter BirdLife Australia ",23,raw/afo/index.php/afo/article/view/451.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/451/436,200,"Editorial: Vale BOCA, Enter BirdLife Australia  | DEBUS | Australian Field Ornithology"," Editorial: Vale BOCA, Enter BirdLife Australia ",90,raw/afo/index.php/afo/article/view/451/436.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/452,200,"Forty-four Years of The Australian Bird Watcher, 1959&ndash;2002  | LEY | Australian Field Ornithology"," Forty-four Years of The Australian Bird Watcher, 1959&ndash;2002 ",108,raw/afo/index.php/afo/article/view/452.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/452/437,200,"Forty-four Years of The Australian Bird Watcher, 1959&ndash;2002  | LEY | Australian Field Ornithology"," Forty-four Years of The Australian Bird Watcher, 1959&ndash;2002 ",90,raw/afo/index.php/afo/article/view/452/437.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/453,200,Island Monarch  Monarcha cinerascens  on Ashmore Reef:&nbsp;First Records for Australian Territory  | CARTER | Australian Field Ornithology, Island Monarch  Monarcha cinerascens  on Ashmore Reef:&nbsp;First Records for Australian Territory ,182,raw/afo/index.php/afo/article/view/453.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/453/438,200,Island Monarch  Monarcha cinerascens  on Ashmore Reef:&nbsp;First Records for Australian Territory  | CARTER | Australian Field Ornithology, Island Monarch  Monarcha cinerascens  on Ashmore Reef:&nbsp;First Records for Australian Territory ,90,raw/afo/index.php/afo/article/view/453/438.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/454,200,Island Monarch  Monarcha cinerascens : First Record on an&nbsp;Island close to Mainland Australia  | EKINS | Australian Field Ornithology, Island Monarch  Monarcha cinerascens : First Record on an&nbsp;Island close to Mainland Australia ,93,raw/afo/index.php/afo/article/view/454.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/454/439,200,Island Monarch  Monarcha cinerascens : First Record on an&nbsp;Island close to Mainland Australia  | EKINS | Australian Field Ornithology, Island Monarch  Monarcha cinerascens : First Record on an&nbsp;Island close to Mainland Australia ,90,raw/afo/index.php/afo/article/view/454/439.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/455,200,"A Failed Breeding Attempt by the Grey Falcon  Falco hypoleucos &nbsp;near Alice Springs, Northern Territory  | WATSON | Australian Field Ornithology"," A Failed Breeding Attempt by the Grey Falcon  Falco hypoleucos &nbsp;near Alice Springs, Northern Territory ",153,raw/afo/index.php/afo/article/view/455.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/455/440,200,"A Failed Breeding Attempt by the Grey Falcon  Falco hypoleucos &nbsp;near Alice Springs, Northern Territory  | WATSON | Australian Field Ornithology"," A Failed Breeding Attempt by the Grey Falcon  Falco hypoleucos &nbsp;near Alice Springs, Northern Territory ",90,raw/afo/index.php/afo/article/view/455/440.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/456,200,The Juvenile Plumage of the Grey Goshawk  Accipiter&nbsp;novaehollandiae  in Tropical Australia  | RIDDELL | Australian Field Ornithology, The Juvenile Plumage of the Grey Goshawk  Accipiter&nbsp;novaehollandiae  in Tropical Australia ,113,raw/afo/index.php/afo/article/view/456.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/456/441,200,The Juvenile Plumage of the Grey Goshawk  Accipiter&nbsp;novaehollandiae  in Tropical Australia  | RIDDELL | Australian Field Ornithology, The Juvenile Plumage of the Grey Goshawk  Accipiter&nbsp;novaehollandiae  in Tropical Australia ,90,raw/afo/index.php/afo/article/view/456/441.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/457,200,"Review&mdash;Stray Feathers: Reflections on the Structure, Behaviour and Evolution of Birds by PennyOlsen and Leo Joseph  | LILL | Australian Field Ornithology"," Review&mdash;Stray Feathers: Reflections on the Structure, Behaviour and Evolution of Birds by PennyOlsen and Leo Joseph ",33,raw/afo/index.php/afo/article/view/457.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/457/442,200,"Review&mdash;Stray Feathers: Reflections on the Structure, Behaviour and Evolution of Birds by PennyOlsen and Leo Joseph  | LILL | Australian Field Ornithology"," Review&mdash;Stray Feathers: Reflections on the Structure, Behaviour and Evolution of Birds by PennyOlsen and Leo Joseph ",90,raw/afo/index.php/afo/article/view/457/442.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/458,200,"AUSTRALIAN FIELD ORNITHOLOGY:&nbsp;Volume 28, 2011  | Field Ornithology | Australian Field Ornithology"," AUSTRALIAN FIELD ORNITHOLOGY:&nbsp;Volume 28, 2011 ",24,raw/afo/index.php/afo/article/view/458.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/458/443,200,"AUSTRALIAN FIELD ORNITHOLOGY:&nbsp;Volume 28, 2011  | Field Ornithology | Australian Field Ornithology"," AUSTRALIAN FIELD ORNITHOLOGY:&nbsp;Volume 28, 2011 ",90,raw/afo/index.php/afo/article/view/458/443.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/2020,200,"Birds in Diamantina National Park, Queensland  | Ley | Australian Field Ornithology"," Birds in Diamantina National Park, Queensland ",27,raw/afo/index.php/afo/article/view/2020.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/2020/2007,200,"Birds in Diamantina National Park, Queensland  | Ley | Australian Field Ornithology"," Birds in Diamantina National Park, Queensland ",90,raw/afo/index.php/afo/article/view/2020/2007.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/459,200,Tolerance of Human Disturbance by Urban Magpie-larks  | KITCHEN | Australian Field Ornithology, Tolerance of Human Disturbance by Urban Magpie-larks ,241,raw/afo/index.php/afo/article/view/459.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/459/444,200,Tolerance of Human Disturbance by Urban Magpie-larks  | KITCHEN | Australian Field Ornithology, Tolerance of Human Disturbance by Urban Magpie-larks ,90,raw/afo/index.php/afo/article/view/459/444.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/460,200,The Painted Finch in New South Wales  | McALLAN | Australian Field Ornithology, The Painted Finch in New South Wales ,89,raw/afo/index.php/afo/article/view/460.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/460/445,200,The Painted Finch in New South Wales  | McALLAN | Australian Field Ornithology, The Painted Finch in New South Wales ,90,raw/afo/index.php/afo/article/view/460/445.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/461,200,Breeding Sites of the Australian Pelican  Pelecanus&nbsp;conspicillatus  in Victoria  | Oâ€™BRIEN | Australian Field Ornithology, Breeding Sites of the Australian Pelican  Pelecanus&nbsp;conspicillatus  in Victoria ,241,raw/afo/index.php/afo/article/view/461.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/461/446,200,Breeding Sites of the Australian Pelican  Pelecanus&nbsp;conspicillatus  in Victoria  | Oâ€™BRIEN | Australian Field Ornithology, Breeding Sites of the Australian Pelican  Pelecanus&nbsp;conspicillatus  in Victoria ,90,raw/afo/index.php/afo/article/view/461/446.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/462,200,Multiple Matings by a Pair of Rainbow Lorikeets  | LA MAY | Australian Field Ornithology, Multiple Matings by a Pair of Rainbow Lorikeets ,57,raw/afo/index.php/afo/article/view/462.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/462/447,200,Multiple Matings by a Pair of Rainbow Lorikeets  | LA MAY | Australian Field Ornithology, Multiple Matings by a Pair of Rainbow Lorikeets ,90,raw/afo/index.php/afo/article/view/462/447.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/463,200,Possible Range Expansion of Wintering Pied Harriers&nbsp; Circus melanoleucos  into the Southern Hemisphere  | IQBAL | Australian Field Ornithology, Possible Range Expansion of Wintering Pied Harriers&nbsp; Circus melanoleucos  into the Southern Hemisphere ,81,raw/afo/index.php/afo/article/view/463.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/463/448,200,Possible Range Expansion of Wintering Pied Harriers&nbsp; Circus melanoleucos  into the Southern Hemisphere  | IQBAL | Australian Field Ornithology, Possible Range Expansion of Wintering Pied Harriers&nbsp; Circus melanoleucos  into the Southern Hemisphere ,90,raw/afo/index.php/afo/article/view/463/448.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/464,200,Nankeen Kestrel Takes Spotted Dove  | PACHER | Australian Field Ornithology, Nankeen Kestrel Takes Spotted Dove ,48,raw/afo/index.php/afo/article/view/464.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/464/449,200,Nankeen Kestrel Takes Spotted Dove  | PACHER | Australian Field Ornithology, Nankeen Kestrel Takes Spotted Dove ,90,raw/afo/index.php/afo/article/view/464/449.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/465,200,"Predation of a Mardo Antechinus flavipes leucogaster by a&nbsp;Southern Boobook, and Mobbing of Boobooks by Other Birds  | FULTON | Australian Field Ornithology"," Predation of a Mardo Antechinus flavipes leucogaster by a&nbsp;Southern Boobook, and Mobbing of Boobooks by Other Birds ",95,raw/afo/index.php/afo/article/view/465.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/465/450,200,"Predation of a Mardo Antechinus flavipes leucogaster by a&nbsp;Southern Boobook, and Mobbing of Boobooks by Other Birds  | FULTON | Australian Field Ornithology"," Predation of a Mardo Antechinus flavipes leucogaster by a&nbsp;Southern Boobook, and Mobbing of Boobooks by Other Birds ",90,raw/afo/index.php/afo/article/view/465/450.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/466,200,Eastern Whipbirds  Psophodes olivaceus  Holding and Feeding&nbsp;on Sunflower Seeds  | SPRY | Australian Field Ornithology, Eastern Whipbirds  Psophodes olivaceus  Holding and Feeding&nbsp;on Sunflower Seeds ,64,raw/afo/index.php/afo/article/view/466.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/466/451,200,Eastern Whipbirds  Psophodes olivaceus  Holding and Feeding&nbsp;on Sunflower Seeds  | SPRY | Australian Field Ornithology, Eastern Whipbirds  Psophodes olivaceus  Holding and Feeding&nbsp;on Sunflower Seeds ,90,raw/afo/index.php/afo/article/view/466/451.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/467,200,Review&mdash;Mound-Builders by Darryl Jones and Ann G&ouml;th  | LILL | Australian Field Ornithology, Review&mdash;Mound-Builders by Darryl Jones and Ann G&ouml;th ,24,raw/afo/index.php/afo/article/view/467.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/467/452,200,Review&mdash;Mound-Builders by Darryl Jones and Ann G&ouml;th  | LILL | Australian Field Ornithology, Review&mdash;Mound-Builders by Darryl Jones and Ann G&ouml;th ,90,raw/afo/index.php/afo/article/view/467/452.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/468,200,Review&mdash;On the Origin of Birds: A Journey Through Time by Denys Cusack  | DEBUS | Australian Field Ornithology, Review&mdash;On the Origin of Birds: A Journey Through Time by Denys Cusack ,29,raw/afo/index.php/afo/article/view/468.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/468/532,200,Review&mdash;On the Origin of Birds: A Journey Through Time by Denys Cusack  | DEBUS | Australian Field Ornithology, Review&mdash;On the Origin of Birds: A Journey Through Time by Denys Cusack ,90,raw/afo/index.php/afo/article/view/468/532.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/469,200,Field Identification of the Grey Falcon  Falco hypoleucos   | JONNY SCHOENJAHN | Australian Field Ornithology, Field Identification of the Grey Falcon  Falco hypoleucos  ,106,raw/afo/index.php/afo/article/view/469.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/469/453,200,Field Identification of the Grey Falcon  Falco hypoleucos   | JONNY SCHOENJAHN | Australian Field Ornithology, Field Identification of the Grey Falcon  Falco hypoleucos  ,90,raw/afo/index.php/afo/article/view/469/453.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/470,200,"Predation of Short-tailed Shearwater Eggs on Great Dog&nbsp;Island, Tasmania  | CAREY | Australian Field Ornithology"," Predation of Short-tailed Shearwater Eggs on Great Dog&nbsp;Island, Tasmania ",132,raw/afo/index.php/afo/article/view/470.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/470/454,200,"Predation of Short-tailed Shearwater Eggs on Great Dog&nbsp;Island, Tasmania  | CAREY | Australian Field Ornithology"," Predation of Short-tailed Shearwater Eggs on Great Dog&nbsp;Island, Tasmania ",90,raw/afo/index.php/afo/article/view/470/454.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/471,200,Causes of Mortality in the Black-necked Stork&nbsp; Ephippiorhynchus asiaticus australis  in New South Wales  | CLANCY | Australian Field Ornithology, Causes of Mortality in the Black-necked Stork&nbsp; Ephippiorhynchus asiaticus australis  in New South Wales ,87,raw/afo/index.php/afo/article/view/471.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/471/455,200,Causes of Mortality in the Black-necked Stork&nbsp; Ephippiorhynchus asiaticus australis  in New South Wales  | CLANCY | Australian Field Ornithology, Causes of Mortality in the Black-necked Stork&nbsp; Ephippiorhynchus asiaticus australis  in New South Wales ,90,raw/afo/index.php/afo/article/view/471/455.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/472,200,"Diet of Powerful Owls  Ninox strenua  in Inner City Melbourne Parks, Victoria  | FITZSIMONS | Australian Field Ornithology"," Diet of Powerful Owls  Ninox strenua  in Inner City Melbourne Parks, Victoria ",140,raw/afo/index.php/afo/article/view/472.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/472/456,200,"Diet of Powerful Owls  Ninox strenua  in Inner City Melbourne Parks, Victoria  | FITZSIMONS | Australian Field Ornithology"," Diet of Powerful Owls  Ninox strenua  in Inner City Melbourne Parks, Victoria ",90,raw/afo/index.php/afo/article/view/472/456.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/473,200,"Attempted Kleptoparasitism by a Crested Tern on a Pied&nbsp;Cormorant at Warnbro Sound, South-western Australia  | FULTON | Australian Field Ornithology"," Attempted Kleptoparasitism by a Crested Tern on a Pied&nbsp;Cormorant at Warnbro Sound, South-western Australia ",110,raw/afo/index.php/afo/article/view/473.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/473/457,200,"Attempted Kleptoparasitism by a Crested Tern on a Pied&nbsp;Cormorant at Warnbro Sound, South-western Australia  | FULTON | Australian Field Ornithology"," Attempted Kleptoparasitism by a Crested Tern on a Pied&nbsp;Cormorant at Warnbro Sound, South-western Australia ",90,raw/afo/index.php/afo/article/view/473/457.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/474,200,Non-aggressive Response by Bottlenose Dolphin to Theft of&nbsp;Fish by a Silver Gull  | FULTON | Australian Field Ornithology, Non-aggressive Response by Bottlenose Dolphin to Theft of&nbsp;Fish by a Silver Gull ,115,raw/afo/index.php/afo/article/view/474.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/474/458,200,Non-aggressive Response by Bottlenose Dolphin to Theft of&nbsp;Fish by a Silver Gull  | FULTON | Australian Field Ornithology, Non-aggressive Response by Bottlenose Dolphin to Theft of&nbsp;Fish by a Silver Gull ,90,raw/afo/index.php/afo/article/view/474/458.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/475,200,Range Extension for the Blue-winged Parrot  | LEY | Australian Field Ornithology, Range Extension for the Blue-winged Parrot ,49,raw/afo/index.php/afo/article/view/475.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/475/459,200,Range Extension for the Blue-winged Parrot  | LEY | Australian Field Ornithology, Range Extension for the Blue-winged Parrot ,90,raw/afo/index.php/afo/article/view/475/459.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/476,200,"Review&mdash;The Owls of Australia by Stephen J. S. Debus. 2009. Illustrated by Jeff Davies,&nbsp;photographs by David Hollands.  | PAVEY | Australian Field Ornithology"," Review&mdash;The Owls of Australia by Stephen J. S. Debus. 2009. Illustrated by Jeff Davies,&nbsp;photographs by David Hollands. ",35,raw/afo/index.php/afo/article/view/476.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/476/460,200,"Review&mdash;The Owls of Australia by Stephen J. S. Debus. 2009. Illustrated by Jeff Davies,&nbsp;photographs by David Hollands.  | PAVEY | Australian Field Ornithology"," Review&mdash;The Owls of Australia by Stephen J. S. Debus. 2009. Illustrated by Jeff Davies,&nbsp;photographs by David Hollands. ",90,raw/afo/index.php/afo/article/view/476/460.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/477,200,Review&mdash;Meanderings in the Bush: Natural History Explorations in Outback Australia by&nbsp;Richard E. MacMillen and Barbara J. MacMillen.  | DEBUS | Australian Field Ornithology, Review&mdash;Meanderings in the Bush: Natural History Explorations in Outback Australia by&nbsp;Richard E. MacMillen and Barbara J. MacMillen. ,35,raw/afo/index.php/afo/article/view/477.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/477/461,200,Review&mdash;Meanderings in the Bush: Natural History Explorations in Outback Australia by&nbsp;Richard E. MacMillen and Barbara J. MacMillen.  | DEBUS | Australian Field Ornithology, Review&mdash;Meanderings in the Bush: Natural History Explorations in Outback Australia by&nbsp;Richard E. MacMillen and Barbara J. MacMillen. ,90,raw/afo/index.php/afo/article/view/477/461.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/480,200,Editorial:&nbsp;On the Future of the Journal  | DEBUS | Australian Field Ornithology, Editorial:&nbsp;On the Future of the Journal ,34,raw/afo/index.php/afo/article/view/480.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/480/464,200,Editorial:&nbsp;On the Future of the Journal  | DEBUS | Australian Field Ornithology, Editorial:&nbsp;On the Future of the Journal ,90,raw/afo/index.php/afo/article/view/480/464.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/481,200,"A Small Coastal High-tide Roost on North Stradbroke&nbsp;Island, South-eastern Queensland: Diversity, Seasonality and&nbsp;Disturbance of Birds  | KYNE | Australian Field Ornithology"," A Small Coastal High-tide Roost on North Stradbroke&nbsp;Island, South-eastern Queensland: Diversity, Seasonality and&nbsp;Disturbance of Birds ",253,raw/afo/index.php/afo/article/view/481.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/481/465,200,"A Small Coastal High-tide Roost on North Stradbroke&nbsp;Island, South-eastern Queensland: Diversity, Seasonality and&nbsp;Disturbance of Birds  | KYNE | Australian Field Ornithology"," A Small Coastal High-tide Roost on North Stradbroke&nbsp;Island, South-eastern Queensland: Diversity, Seasonality and&nbsp;Disturbance of Birds ",90,raw/afo/index.php/afo/article/view/481/465.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/482,200,Lesser Coucal  Centropus bengalensis  on Ashmore Reef:&nbsp;First Record for Australia  | CARTER | Australian Field Ornithology, Lesser Coucal  Centropus bengalensis  on Ashmore Reef:&nbsp;First Record for Australia ,85,raw/afo/index.php/afo/article/view/482.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/482/466,200,Lesser Coucal  Centropus bengalensis  on Ashmore Reef:&nbsp;First Record for Australia  | CARTER | Australian Field Ornithology, Lesser Coucal  Centropus bengalensis  on Ashmore Reef:&nbsp;First Record for Australia ,90,raw/afo/index.php/afo/article/view/482/466.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/484,200,Breeding and Diet of the Little Eagle  Hieraaetus morphnoides &nbsp;in Central Queensland  | FISHER | Australian Field Ornithology, Breeding and Diet of the Little Eagle  Hieraaetus morphnoides &nbsp;in Central Queensland ,144,raw/afo/index.php/afo/article/view/484.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/484/468,200,Breeding and Diet of the Little Eagle  Hieraaetus morphnoides &nbsp;in Central Queensland  | FISHER | Australian Field Ornithology, Breeding and Diet of the Little Eagle  Hieraaetus morphnoides &nbsp;in Central Queensland ,90,raw/afo/index.php/afo/article/view/484/468.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/485,200,"A Failed Breeding Attempt of the Pacific Baza  Aviceda&nbsp;subcristata  near Grafton, Northern New South Wales  | MORGAN | Australian Field Ornithology"," A Failed Breeding Attempt of the Pacific Baza  Aviceda&nbsp;subcristata  near Grafton, Northern New South Wales ",128,raw/afo/index.php/afo/article/view/485.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/485/469,200,"A Failed Breeding Attempt of the Pacific Baza  Aviceda&nbsp;subcristata  near Grafton, Northern New South Wales  | MORGAN | Australian Field Ornithology"," A Failed Breeding Attempt of the Pacific Baza  Aviceda&nbsp;subcristata  near Grafton, Northern New South Wales ",90,raw/afo/index.php/afo/article/view/485/469.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/486,200,"Potential Host Species Fatally Attack Female Eastern Koel  Eudynamys orientalis , a Brood-parasite  | JACKSON | Australian Field Ornithology"," Potential Host Species Fatally Attack Female Eastern Koel  Eudynamys orientalis , a Brood-parasite ",175,raw/afo/index.php/afo/article/view/486.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/486/470,200,"Potential Host Species Fatally Attack Female Eastern Koel  Eudynamys orientalis , a Brood-parasite  | JACKSON | Australian Field Ornithology"," Potential Host Species Fatally Attack Female Eastern Koel  Eudynamys orientalis , a Brood-parasite ",90,raw/afo/index.php/afo/article/view/486/470.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/487,200,A Case of Female Usurpation in the Australian Pied&nbsp;Oystercatcher  Haematopus longirostris   | TOTTERMAN | Australian Field Ornithology, A Case of Female Usurpation in the Australian Pied&nbsp;Oystercatcher  Haematopus longirostris  ,92,raw/afo/index.php/afo/article/view/487.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/487/471,200,A Case of Female Usurpation in the Australian Pied&nbsp;Oystercatcher  Haematopus longirostris   | TOTTERMAN | Australian Field Ornithology, A Case of Female Usurpation in the Australian Pied&nbsp;Oystercatcher  Haematopus longirostris  ,90,raw/afo/index.php/afo/article/view/487/471.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/488,200,Australasian Grebe Activity on a Flood-retarding Basin  | HUBREGTSE | Australian Field Ornithology, Australasian Grebe Activity on a Flood-retarding Basin ,56,raw/afo/index.php/afo/article/view/488.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/488/472,200,Australasian Grebe Activity on a Flood-retarding Basin  | HUBREGTSE | Australian Field Ornithology, Australasian Grebe Activity on a Flood-retarding Basin ,90,raw/afo/index.php/afo/article/view/488/472.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/489,200,"Review&mdash;Invisible Connections: Why Migrating Shorebirds Need the Yellow Sea by Jan van de&nbsp;Kam, Phil Battley, Brian McCaffery, Danny Rogers, Jae Sang Hong, Nial Moores&nbsp;and Ju Yun-Ki  | STRAW | Australian Field Ornithology"," Review&mdash;Invisible Connections: Why Migrating Shorebirds Need the Yellow Sea by Jan van de&nbsp;Kam, Phil Battley, Brian McCaffery, Danny Rogers, Jae Sang Hong, Nial Moores&nbsp;and Ju Yun-Ki ",45,raw/afo/index.php/afo/article/view/489.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/489/473,200,"Review&mdash;Invisible Connections: Why Migrating Shorebirds Need the Yellow Sea by Jan van de&nbsp;Kam, Phil Battley, Brian McCaffery, Danny Rogers, Jae Sang Hong, Nial Moores&nbsp;and Ju Yun-Ki  | STRAW | Australian Field Ornithology"," Review&mdash;Invisible Connections: Why Migrating Shorebirds Need the Yellow Sea by Jan van de&nbsp;Kam, Phil Battley, Brian McCaffery, Danny Rogers, Jae Sang Hong, Nial Moores&nbsp;and Ju Yun-Ki ",90,raw/afo/index.php/afo/article/view/489/473.html
